idx,FLIP,LPIPS,SSIM,Hausdorff
979,0.08592923730611801,0.21520595252513885,0.9161264442008444,25.298221281347036
2717,0.014918649569153786,0.21725216507911682,0.9849396049591305,181.01933598375618
2325,0.03184302896261215,0.13004320859909058,0.9631761566054392,13.601470508735444
1099,0.021210040897130966,0.15961243212223053,0.9803785877662636,181.01933598375618
2385,0.02738976664841175,0.21594257652759552,0.9721510657570042,181.01933598375618
2707,0.01959533989429474,0.1793343871831894,0.9827436661967153,181.01933598375618
1709,0.03777744621038437,0.17294944822788239,0.9717449797903409,181.01933598375618
529,0.017237545922398567,0.1899709552526474,0.9837323684275502,181.01933598375618
224,0.01338832825422287,0.2333701252937317,0.9876950693154579,181.01933598375618
2231,0.04999155178666115,0.19201907515525818,0.9483376684736937,23.600847442411894
1738,0.01575358957052231,0.18944567441940308,0.9869627888378124,181.01933598375618
2977,0.013207629323005676,0.16531546413898468,0.986990247786759,181.01933598375618
501,0.02420073375105858,0.2430020570755005,0.9784389082612436,181.01933598375618
2444,0.014033526182174683,0.1439841240644455,0.9873317529234807,181.01933598375618
953,0.013879268430173397,0.15921519696712494,0.9877109911536318,181.01933598375618
2070,0.018326209858059883,0.12287179380655289,0.9832017270195736,181.01933598375618
2373,0.015478741377592087,0.22417744994163513,0.9829489925794989,181.01933598375618
716,0.014674526639282703,0.14430630207061768,0.9833546505154,181.01933598375618
2399,0.026128685101866722,0.18463324010372162,0.9755450117744999,181.01933598375618
1942,0.017053572461009026,0.2977747917175293,0.9821769166697943,181.01933598375618
2193,0.013645602390170097,0.17086447775363922,0.9877794996678855,181.01933598375618
1763,0.015278265811502934,0.20530429482460022,0.9833595483889996,181.01933598375618
2877,0.017227938398718834,0.2738502323627472,0.9806381240945395,181.01933598375618
852,0.02078435942530632,0.12742191553115845,0.9815573248792692,181.01933598375618
2923,0.01724451221525669,0.2642947733402252,0.9814571992213933,181.01933598375618
2262,0.015210479497909546,0.21184498071670532,0.9849608493752275,181.01933598375618
2026,0.015209737233817577,0.20890384912490845,0.9842066186952442,181.01933598375618
399,0.013229831121861935,0.27483120560646057,0.9878214291226772,181.01933598375618
896,0.03951248154044151,0.173332080245018,0.968440452320257,181.01933598375618
1477,0.014092506840825081,0.2656136453151703,0.9865571443121964,181.01933598375618
410,0.07370595633983612,0.318348228931427,0.9346348785952534,181.01933598375618
578,0.06251291930675507,0.25128188729286194,0.9515880220566824,181.01933598375618
971,0.037442564964294434,0.24212944507598877,0.9712575589538134,181.01933598375618
1059,0.04582950100302696,0.21779653429985046,0.9588343114448129,181.01933598375618
1197,0.015156135894358158,0.2855647802352905,0.9821242284600968,181.01933598375618
33,0.015563125722110271,0.2206116020679474,0.9839471211167067,181.01933598375618
728,0.022997509688138962,0.16710615158081055,0.9740203889218617,181.01933598375618
2950,0.013467337004840374,0.16045837104320526,0.9853339245315761,181.01933598375618
2804,0.014196163974702358,0.10075752437114716,0.9859329069611361,181.01933598375618
1746,0.014973616227507591,0.212660551071167,0.9863662098161418,181.01933598375618
472,0.016898395493626595,0.23985400795936584,0.9832470891240693,181.01933598375618
1875,0.015024853870272636,0.28656068444252014,0.9828471054582386,181.01933598375618
2956,0.015910625457763672,0.2941025495529175,0.9860640634402955,181.01933598375618
352,0.1603851616382599,0.2645164728164673,0.8646950295134109,70.02856560004639
2551,0.014902299270033836,0.23520323634147644,0.9859678444205219,181.01933598375618
